2023-05-03 15:59:26.951 [main] INFO  com.solvd.Hospital.Main - ------------------------------------------------------
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:11:16.345 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:13:24.319 [main] INFO  com.solvd.Hospital.Main - Appointments sorted by date: 
2023-05-16 00:13:24.335 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/11/2023 09:00 AM', reason='Check up', doctor=Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='Flu', treatment='Paracetamol', medication='None', patientId='e2950312-3b78-40bd-acba-5003865d692e', name='John Doe', gender='M', age=30}
2023-05-16 00:13:24.336 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/12/2023 10:30 AM', reason='Sick', doctor=Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='High Blood Pressure', treatment='Lisinopril', medication='None', patientId='e23bb124-ba90-4b72-970c-78418c5337fc', name='Jane Smith', gender='F', age=45}
2023-05-16 00:13:24.336 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/13/2023 02:00 PM', reason='Other', doctor=Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='Sprained Ankle', treatment='Ibuprofen', medication='None', patientId='293e8de3-abd6-44f0-a126-3246d9e2f6fa', name='Bob Johnson', gender='M', age=25}
2023-05-16 00:13:24.336 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/14/2023 11:15 AM', reason='Other', doctor=Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='Diabetes', treatment='Metformin', medication='Insulin', patientId='e9caf4d3-9d05-4bb6-aade-f54cd96f6dfc', name='Alice Lee', gender='F', age=55}
2023-05-16 00:13:24.336 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/15/2023 03:30 PM', reason='Check up', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='Back Pain', treatment='Naproxen', medication='Physical Therapy', patientId='732243ec-a6fc-49f9-b3a9-dedaed4291fd', name='Mike Miller', gender='M', age=40}
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:24.337 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Main - Is there any doctor with less than 2 years of experience? No
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:30.657 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Main - The total number of patients is: 5
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:13:35.267 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:35.269 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:13:39.769 [main] INFO  com.solvd.Hospital.Main - 
Appointments with Dr.Smith:
2023-05-16 00:13:39.770 [main] INFO  com.solvd.Hospital.Main - [Appointment{dateTime='05/11/2023 09:00 AM', reason='Check up', doctor=Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='Flu', treatment='Paracetamol', medication='None', patientId='e2950312-3b78-40bd-acba-5003865d692e', name='John Doe', gender='M', age=30}, Appointment{dateTime='05/12/2023 10:30 AM', reason='Sick', doctor=Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='High Blood Pressure', treatment='Lisinopril', medication='None', patientId='e23bb124-ba90-4b72-970c-78418c5337fc', name='Jane Smith', gender='F', age=45}]
2023-05-16 00:13:39.770 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:39.770 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:13:39.771 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:22:09.180 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:22:09.182 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:22:09.182 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:22:09.182 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:22:09.182 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:22:09.183 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:22:09.184 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:22:09.184 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:22:09.184 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:22:09.184 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:22:09.184 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-16 00:22:13.067 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-16 00:22:13.068 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-17 20:12:07.655 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:12:07.658 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-17 20:12:07.659 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-17 20:12:07.660 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:12:07.660 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-17 20:31:49.211 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-17 20:31:49.215 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Find doctor information
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-17 20:31:49.216 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-17 20:31:49.217 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:31:49.217 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-17 20:32:14.787 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:32:14.789 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-17 20:32:14.789 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Find doctor information
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-17 20:32:14.790 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-17 20:32:14.791 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-17 20:32:14.791 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-17 20:32:14.791 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-18 00:25:51.045 [pool-2-thread-4] INFO  com.solvd.Hospital.Main - pool-2-thread-4 obtained a connection.
2023-05-18 00:25:51.045 [pool-2-thread-2] INFO  com.solvd.Hospital.Main - pool-2-thread-2 obtained a connection.
2023-05-18 00:25:51.045 [pool-2-thread-5] INFO  com.solvd.Hospital.Main - pool-2-thread-5 obtained a connection.
2023-05-18 00:25:51.045 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-18 00:25:51.045 [pool-2-thread-3] INFO  com.solvd.Hospital.Main - pool-2-thread-3 obtained a connection.
2023-05-18 00:25:51.045 [pool-2-thread-1] INFO  com.solvd.Hospital.Main - pool-2-thread-1 obtained a connection.
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Find doctor information
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-18 00:25:51.048 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-18 00:25:51.049 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-18 00:25:51.049 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-18 00:25:51.049 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-18 00:25:51.049 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-18 00:25:51.049 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-18 00:25:53.051 [pool-2-thread-4] INFO  com.solvd.Hospital.Main - pool-2-thread-4 released a connection.
2023-05-18 00:25:53.051 [pool-2-thread-3] INFO  com.solvd.Hospital.Main - pool-2-thread-3 released a connection.
2023-05-18 00:25:53.051 [pool-2-thread-6] INFO  com.solvd.Hospital.Main - pool-2-thread-6 obtained a connection.
2023-05-18 00:25:53.051 [pool-2-thread-2] INFO  com.solvd.Hospital.Main - pool-2-thread-2 released a connection.
2023-05-18 00:25:53.051 [pool-2-thread-1] INFO  com.solvd.Hospital.Main - pool-2-thread-1 released a connection.
2023-05-18 00:25:53.051 [pool-2-thread-7] INFO  com.solvd.Hospital.Main - pool-2-thread-7 obtained a connection.
2023-05-18 00:25:53.051 [pool-2-thread-5] INFO  com.solvd.Hospital.Main - pool-2-thread-5 released a connection.
2023-05-18 00:25:55.052 [pool-2-thread-6] INFO  com.solvd.Hospital.Main - pool-2-thread-6 released a connection.
2023-05-18 00:25:55.054 [pool-2-thread-7] INFO  com.solvd.Hospital.Main - pool-2-thread-7 released a connection.
2023-05-18 00:37:06.893 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-18 00:37:06.896 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-18 00:37:06.896 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Find doctor information
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-18 00:37:06.897 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-18 00:52:11.511 [pool-2-thread-4] INFO  com.solvd.Hospital.Main - pool-2-thread-4 obtained a connection.
2023-05-18 00:52:11.513 [pool-3-thread-5] INFO  com.solvd.Hospital.Main - Thread 40 is requesting a connection...
2023-05-18 00:52:11.511 [pool-2-thread-5] INFO  com.solvd.Hospital.Main - pool-2-thread-5 obtained a connection.
2023-05-18 00:52:11.513 [pool-3-thread-7] INFO  com.solvd.Hospital.Main - Thread 42 is requesting a connection...
2023-05-18 00:52:11.511 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-18 00:52:11.513 [pool-3-thread-6] INFO  com.solvd.Hospital.Main - Thread 41 is requesting a connection...
2023-05-18 00:52:11.511 [pool-2-thread-2] INFO  com.solvd.Hospital.Main - pool-2-thread-2 obtained a connection.
2023-05-18 00:52:11.513 [pool-3-thread-3] INFO  com.solvd.Hospital.Main - Thread 38 is requesting a connection...
2023-05-18 00:52:11.511 [pool-2-thread-3] INFO  com.solvd.Hospital.Main - pool-2-thread-3 obtained a connection.
2023-05-18 00:52:11.511 [pool-2-thread-1] INFO  com.solvd.Hospital.Main - pool-2-thread-1 obtained a connection.
2023-05-18 00:52:11.515 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-18 00:52:11.513 [pool-3-thread-4] INFO  com.solvd.Hospital.Main - Thread 39 is requesting a connection...
2023-05-18 00:52:11.515 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-18 00:52:11.515 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-18 00:52:11.513 [pool-3-thread-2] INFO  com.solvd.Hospital.Main - Thread 37 is requesting a connection...
2023-05-18 00:52:11.515 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-18 00:52:11.513 [pool-3-thread-1] INFO  com.solvd.Hospital.Main - Thread 36 is requesting a connection...
2023-05-18 00:52:11.515 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Find doctor information
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - i. Total number of patient
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - j. Patient older than 65
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - k. Appointments sorted by date
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - l. Check to see doctor if there is doctor less than 2 year experience
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - m. Using reflection extract information
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-18 00:52:11.516 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
